no,code,active,city,country,latitude,locationCode,locationName,longitude,postCode,state,street1,street2,street3,street4,street5
653,CC010653,true,,,-6.89363166666667,5579111380549632-4824442676969472,PT Bintang Bangun Mandiri,107.5971,,,Jl. Sukajadi,,,,
654,CC010654,true,,,-6.96054773,4880834590932992-6288209474486272,Summarecon Bandung,107.69462713,,,Jl. Gedebage,,,,
655,CC010655,true,,,-6.90496091265231,5303573659254784-5866523612676096,Bp. Pamungkas,107.677342761308,,,Jl. A.H. Nasution,,,,
656,CC010656,true,,,-6.92813408526228,5164952650252288-6262969629409280,Gatra Kencana Indonesia,107.611463047006,,,Jl. Lengkong Tengah,,,,
657,CC010657,true,,,-6.89508325885981,6329662519115776-6608560515448832,PT. Bamko Karsa Mandiri,107.634553899989,,,Jl. Pahlawan,,,,
658,CC010658,true,,,-6.28710225586251,6715936476233728-5724822843686912,Direktorat Bina Kompetensi dan Produktivitas Konstruksi,106.774138358185,,,Jl. Sapta Taruna Raya,,,,
659,CC010659,true,,,-6.92580166666667,6235819966726144-5481679544123392,Bp M. Rizal,107.623576666667,,,Jl. Malabar,,,,
660,CC010660,true,,,-6.93939205259085,4683492956831744-5661512844705792,PT. Jasapatria Gunatama,107.617001524195,,,Jl. BKR,,,,
661,CC010661,true,,,-6.96992615237832,5150526157094912-5713476110516224,PT Puspita Cipta,108.482533860952,,,Jl. Ir. Soekarno,,,,
662,CC010662,true,,,-6.40451963525265,6037536157728768-5699178634149888,PT. Wika Kobe,107.330936305225,,,Jl. Surya Madya,,,,
663,CC010663,true,,,-6.2477762,6202524138733568-5076624231890944,PT. Dwi Agung Sentosa Pratama,106.8072411,,,Jl. Nipah Raya,,,,
664,CC010664,true,,,0,6256215323574272-5130315416731648,Pt. sumarecon -6.244357977993786,106.628967588767,0,,,,,,
665,CC010665,true,,,-6.2484465,5446940338683904-5199294671880192,New Location,106.8430968,,,Jl. Raya Pasar Minggu,,,,
666,CC010666,true,,,-6.98739849432054,5904929747107840-5783420827336704,Setda Kab. Sukabumi,106.55064778305,,,Pelabuhan Ratu,,,,
667,CC010667,true,,,-6.27524523,4763561783984128-4714702236024832,Proyek Pabrik Kapal,107.96613153,,,PLTD Indramayu,,,,
668,CC010668,true,,,-6.85524969,4648789386199040-6151540461010944,PT. Maju Bersama Infrastruktur,108.50740714,,,Cirebon,,,,
669,CC010669,true,,,-6.76053763,6041933969358848-5760458992648192,PT. PIMF Jakarta,108.26925736,,,Andir,,,,
670,CC010670,true,,,-6.2412983737886,5360130661023744-5473187622027264,Makna Alam Sejahtra Alam Sutera,106.65667229332,,,Jl. Alam Sutera Boulevard,,,,
671,CC010671,true,,,-6.1977663,4532525896564736-5767956059389952,PT. Prima Damai Mandiri,106.7616006,,,Jl. Meruya Ilir,,,,
672,CC010672,true,,,-6.8830889516769,5106594245246976-5669544198668288,Huntarso Gunawan Ir,107.58912975944,,,Jl. Setra Indah,,,,
673,CC010673,true,,,-6.65722344,5388069221957632-6151540461010944,PT. Wika Persero,108.05401693,,,Cibuluh,,,,
674,CC010674,true,,,-6.90371,4800831329140736-6208206212694016,PT Sanbe,107.547115,,,Baros,,,,
675,CC010675,true,,,-6.87170696,5643795601293312-4900308845068288,PT. ACE,108.9013619,,,Brebes,,,,
676,CC010676,true,,,-6.93412224,5999046707642368-4873146800799744,Bp. Joe Silas,107.5902924,,,Jl. PETA,,,,
677,CC010677,true,,,-6.35276440065354,5671563168841728-5630962842992640,PT. Tunas Engineering,106.68258536607,,,Jl. Blok E,,,,
678,CC010678,true,,,-6.71543148,5588590507589632-6151540461010944,Bp. Nasir,108.56716553,,,Jl. Benteng,,,,
679,CC010679,true,,,-6.82744833333333,5099169354088448-5662119307509760,JO MCC Wika Nindya Waskita,107.920166666667,,,Jl. Prabu Gajah Agung,,,,
680,CC010680,true,,,-8.52020713035017,6306611127648256-5180711220805632,PT. Satriacipta Astakencana,115.260955905542,,,Jl. Raya Pangosekan,,,,
681,CC010681,true,,,-6.19080956093967,5679960232558592-4898243972431872,PT. Gistama Intisemesta,106.745610823855,,,Jl. Kencana Utama 1,,,,
682,CC010682,true,,,-6.91521833333333,4906974902747136-5683127032741888,PT CBP,107.597411666667,,,Jl. Kebon Jati,,,,
683,CC010683,true,,,-6.60971519401985,6245281108590592-5119381201747968,Wijaya Karya Teknika,106.804075291078,,,Jl. Surya Kencana,,,,
684,CC010684,true,,,-6.89351,5352997592760320-4513378731032576,PT Citra Buana Prasida,107.602831666667,,,Jl. Cipaganti,,,,
685,CC010685,true,,,-6.89832833333333,6250230219538432-5687280266117120,PT.  Hepta,107.62201,,,Jl. Dederuk No. 25,,,,
686,CC010686,true,,,-6.93110496398144,6547553088700416-5108371824836608,New Location,107.712870920082,,,Jl. A.H. Nasution,,,,
687,CC010687,true,,,-6.868305,4839129250529280-6246504134082560,Yayasan Triaslingga,107.5451,,,Cimahi Pasir Atas,,,,
688,CC010688,true,,,-6.95159130730477,5970472189558784-6279445694382080,Central International,107.585788477579,,,Jl. Kopo,,,,
689,CC010689,true,,,-6.19351459846146,6248757716844544-6253323267080192,PT Jasa Marga Kunciran,106.635625636024,,,Jl. Jend Sudirman,,,,
690,CC010690,true,,,-6.19973544962704,5921576537030656-4795676630188032,PT. Putra Bangun Persada Baru,106.800928032026,,,Jl. Aipda K.S. Tubun,,,,
691,CC010691,true,,,-6.88985333333333,5815714015346688-6066313545908224,Kristi,107.57663,,,Jl. Mustang,,,,
692,CC010692,true,,,-6.39456738252193,5204516647469056-5767466600890368,PT. Sadar Insan Berkah,106.930236574262,,,Jl. Cikeas,,,,
693,CC010693,true,,,-6.81098540313542,4826569524641792-6233944408195072,CV. Cipta Karya Perkasa,107.293070051819,,,Sindangjaya,,,,
694,CC010694,true,,,-6.98196202441551,5957545243967488-5783420827336704,Badan Perencanaan Pembangunan Daerah,106.555963044039,,,Pelabuhan Ratu,,,,
695,CC010695,true,,,-6.95982776233854,6249178623639552-4789297764892672,Oce Kurnia,107.597084549624,,,Jl. Cibaduyut,,,,
696,CC010696,true,,,-6.1810154,5101656911904768-5664606865326080,PT. Staylish,106.76179,,,Jl. Kedoya Duri,,,,
697,CC010697,true,,,-6.22394741512835,5766872888770560-5128630011166720,PT. Pilar Cadas Putra,106.813541036099,,,SCBD Westway,,,,
698,CC010698,true,,,-6.89778,5683444222787584-5642925501317120,Pak Ongko,107.587666666667,,,Jl. Dokter Djunjunan Dalam 2,,,,
699,CC010699,true,,,-6.952715,5106848185188352-5669798138609664,PT CIBA,107.593645,,,Jl. Raya Cibaduyut,,,,
700,CC010700,true,,,-6.948035,5875865837633536-6129109994307584,Bp. Hari,107.609305,,,Jl. Mohammad Toha,,,,
701,CC010701,true,,,-6.92892904859036,4834531555147776-6208798683299840,Yayasan Pendidikan Al Gifari,107.677400931716,,,Arcamanik,,,,
702,CC010702,true,,,-6.8874440761283,5661188172021760-5640047537684480,Unjani,107.525611454621,,,Universitas Jendral Ahmad Yani,,,,
703,CC010703,true,,,-6.1978012,6479777699463168-6198302722752512,PT BEP,106.7616222,,,Jl. Meruya Utara,,,,
704,CC010704,true,,,-6.19158035987365,5837767967768576-5725291364220928,PT Vipalindo Utama,106.756722927984,,,Jl. Pejuangan Raya,,,,
705,CC010705,true,,,-6.14522277843779,5127094677798912-5690044631220224,PT. Tata Mulia Proy Springlake,106.702323826129,,,Jl Peta Selatan,,,,
706,CC010706,true,,,-6.8730943,5762155571838976-4636255664996352,Dinas PUPR Kota Cimahi,107.5525728,,,Cihanjuang,,,,
707,CC010707,true,,,-6.93124337587506,4525376789282816-4789259579949056,PT. Wijaya Karya Bangunan,107.716795708984,,,Sunan Gunung Jati Cipadung,,,,
708,CC010708,true,,,-6.88204333333333,5105172443299840-5668122396721152,Novia / Ferry,107.574381666667,,,Jl. Perintis,,,,
709,CC010709,true,Bandung,,-6.9617943,new location,PT. AMS,107.6334626,,,Batununggal Square No. 20,,,,
710,CC010710,true,,,-6.19998693341304,4653880767938560-6483468116557824,Putera Bangun Persada Baru,106.800698326216,,,Jl. Aipda K.S. Tubun,,,,
711,CC010711,true,Bandung,,-6.9460148,new9,Aicon PT,107.5784697,,,Perumahan Pasadena, Jalan Miana Blok D1 No. 17,,,
712,CC010712,true,,,-6.2688255077228,4813619762036736-5712272949248000,PT. Citra Prasasti Kosorindo,106.869827276096,,,Jl. RS. Polri,,,,
713,CC010713,true,,,-6.89233911,4909181643522048-6316556527075328,CV. Noveta Samuel,107.59978645,,,Jl. Waspada,,,,
714,CC010714,true,,,-6.3661941106336,5925484588171264-4799584681328640,PUPR Kab. Bekasi,107.172155310257,,,Bekasi,,,,
715,CC010715,true,,,-6.95390504,5127623009107968-5690572962529280,Surya Property,107.61125375,,,Jl. Muhammad Toha,,,,
716,CC010716,true,,,-6.89001,5670758869106688-5926791533297664,Kristi,107.576618333333,,,Jl. Mustang,,,,
717,CC010717,true,,,-6.3047157,6540327577976832-5414427671134208,PT. Eljindo Kontruksi Abadi,106.8496184,,,Jl. Teratai,,,,
718,CC010718,true,,,-6.84467612765729,5975001131909120-4849101225066496,Bp Simon,107.592504741624,,,Sersan Bajuri,,,,
719,CC010719,true,,,-6.22340595739708,4896714729193472-6304089612746752,JO Shimizu Total,106.834120073886,,,Jl. Epicentrum Selatan,,,,
720,CC010720,true,,,-6.96804166666667,5675494473203712-5725637813731328,PT Pulau Intan,107.640453333333,,,Jl. Buah Batu,,,,
721,CC010721,true,,,-6.18561980913613,5114465980776448-5677415934197760,Sumber Daya Air Kota Administrasi Jakbar,106.738278996539,,,Jl. Puri Permai,,,,
722,CC010722,true,,,-6.2915656529367,5144501492383744-5718607623356416,PT. Total Persada Indonesia,106.783996252343,,,Pondok Indah,,,,
723,CC010723,true,,,-6.2239563,6270671344631808-5108175095201792,PT. Pilar Cadas Putra,106.8136978,,,SCBD Westway,,,,
724,CC010724,true,,,-6.94453486076665,5510004283015168-5114725557862400,PT Matrix,107.619791061687,,,Jl. Suryalaya,,,,
725,CC010725,true,,,-6.2426198,6195095221043200-5069195314200576,PT Wijaya Karya (Persero),106.876532,,,Jl. D.I. Panjaitan,,,,
726,CC010726,true,,,-6.31449837,6195440194158592-5069540287315968,RSUD M.A. SENTOT,107.99793666,,,Pantura,,,,
727,CC010727,true,,,-6.18449974805117,4881721166135296-6289096049688576,MNC Tower,106.831270689145,,,Jl. Kebon Sirih,,,,
728,CC010728,true,,,-6.8264022795547,5745108846641152-4677594725220352,PT Girder Indonesia,107.919169720363,,,Tol Cisumdawu,,,,
729,CC010729,true,Bandung,,-6.8892494,new12,Alami Inter Media PT,107.6013386,,,Jalan Boscha No. 10, Pasteur, Kecamatan Sukajadi,,
730,CC010730,true,,,-6.39462402,6535310955511808-4714702236024832,Proyek Pondok Pesantren Al Amin,108.10167485,,,Jl. Raya Karangsinom - Gabus Wetan,,,,
731,CC010731,true,,,-6.9171645026654,5669608488960000-4557836877037568,PT. Tata Lingga Dharma,107.67159294337,,,Jl. Terusan Jakarta,,,,
732,CC010732,true,,,-6.5246603,4879514123370496-6286889006923776,PT Putra Mandiri Jaya,106.8080666,,,Jl. Pemda,,,,
733,CC010733,true,,,-6.16048521827906,5639846211092480-5139546945617920,KSO Citra Prasati - Trikarsa Adi Guna,106.850303476676,,,Jl. Garuda,,,,
734,CC010734,true,,,-6.97528627452676,5784747099815936-4908809994633216,PT MCAB (Mitra Citr Air Biru),107.614288355277,,,Jl. Cisirung,,,,
735,CC010735,true,,,-6.896435,6214314562158592-5688846788329472,DISPORA,107.60962,,,Jl. Taman Sari,,,,
736,CC010736,true,,,-6.2925909,4966030837284864-5810455767416832,UPT 3, PPTK Tangerang,106.6661587,,,Jl. Pahlawan Seribu,,,
737,CC010737,true,,,-6.24754075426608,5128987701411840-5691937654833152,PT. Graha Kontruksi,106.978752873838,,,Jl. Kalimalang,,,,
738,CC010738,true,,,-6.92259715744983,5716808736702464-5648738873769984,Borma,107.650980321577,,,Jl. Babakan Sari,,,,
739,CC010739,true,,,-6.95907166666667,6665478663569408-5700983627710464,Pak David,107.599986666667,,,Jl. Raya Cibaduyut,,,,
740,CC010740,true,,,-6.24258544262313,6137498065436672-5710999223009280,PT Bimatekno Karyatama Konsultan,106.842117852898,,,Jl. Gatot Subroto,,,,
741,CC010741,true,,,-6.87107,5197935448948736-4873590256173056,Pak Muhadi,109.040368333333,,,Jl. Ahmad Yani,,,,
742,CC010742,true,,,-6.20918453671038,4832211299729408-5649702489948160,PT. Cahaya Cipta Cemerlang,106.836384404451,,,Jl. Guntur,,,,
743,CC010743,true,,,-6.8955634,5122491932475392-5685441885896704,High Speed China Railway,107.5451836,,,Baros,,,,
744,CC010744,true,,,-6.93968498,5110992761520128-5673942714941440,CV. Analysa,107.62938267,,,Jl. Kuningan,,,,
745,CC010745,true,,,-6.72570838,5174421174091776-4717024336936960,PT. Culamega Perkasa,108.53207239,,,Kedawung,,,,
746,CC010746,true,,,-6.1681608,5976322471886848-4850422565044224,PT. Total Bangun Persada,106.8744964,,,Jl. Letjen Surapto,,,,
747,CC010747,true,,,-6.9088903,5828897954332672-4702998047490048,PT. Dario Megah Makmur,107.592709,,,Jl. Kresna,,,,
748,CC010748,true,,,-7.17763333333333,4950923289821184-4873590256173056,Pak Muhadi Guci,109.152556666667,,,Tuwel,,,,
749,CC010749,true,,,-6.1978125,5148049269587968-5710999223009280,New Location,106.7616272,,,Jl. Meruya,,,,
750,CC010750,true,,,-6.23605881082654,6260919386505216-5135019479662592,LPSE Bekasi,106.995610818057,,,Bekasi,,,,
751,CC010751,true,,,-6.9743438763544,5119964042231808-5682913995653120,New Location,107.567823473364,,,Jl. Kopo Sayati,,,,
752,CC010752,true,,,-6.39869006,6557175493165056-6520174349910016,PT. Arsel,108.40862197,,,Indramayu - Karangampet,,,,
753,CC010753,true,,,-6.19761076933368,6304704631930880-5749095851360256,PT. Delta Baja Masa,106.761826219581,,,Jl. Meruya,,,,
754,CC010754,true,,,-6.40315624776921,5896915338133504-4771015431290880,PT Brantas Abipraya,106.794136310444,,,Grogol,,,,
755,CC010755,true,Jakarta Selatan,,-6.2179614,newjkt-16,Alamindo Trulynusa PT (aka Alsa),106.8304669,,,Jalan H.R. Rasuna Said Blok X-7 Kavling 5, Kelurah,,,
756,CC010756,true,,,-6.1977717,5934748698411008-4808848791568384,PT. Makna Alam Sejahtera,106.7616072,,,Jl. Meruya Ilir,,,,
757,CC010757,true,,,-6.39312287350968,5471742734630912-6034692688052224,PT. Genca Mitra Utama,106.837222031093,,,Jl. Sentosa Raya,,,,
758,CC010758,true,,,-6.88825370107879,5031440907501568-6438815791054848,Ateja 1,107.496896928091,,,Cimareme,,,,
759,CC010759,true,Cirebon,,-6.7141461,new8,Adi Artabriha PT,108.5550754,,,Jalan Cangkring, Kejaksan,,,
760,CC010760,true,,,-6.95299666666667,5373526462693376-5214105866600448,CV. Bobby Jaya,107.627833333333,,,Jl. Batununggal Lestari Raya,,,,
761,CC010761,true,,,-6.3276946120746,5649353691627520-4538346583883776,UPT 1 Tangsel,106.684109160402,,,Jl. Tekno Widya,,,,
762,CC010762,true,,,-6.8655475,4815978101735424-6219186867011584,PT Nafiri,107.5652266,,,Cihanjuang,,,,
763,CC010763,true,,,-6.1991905,5353738910826496-5916688864247808,PT. Dharma Eka Abadi,106.7619298,,,Jl. Meruya Ilir,,,,
764,CC010764,true,,,-6.19843231514096,6047578797899776-4921678891057152,PT. Multi Graha Pratama,106.743370760232,,,Jl. Meruya Ilir,,,,
765,CC010765,true,Jakarta Selatan,,-6.240987,newjkt-07,PT. Agrabudi Karyamarga,106.8044924,,,Jalan Adityawarman I No. 3,Kelurahan Selong, Kecamatan Kebayoran Baru,,
766,CC010766,true,,,-6.27010823227465,5589881581469696-5916688864247808,PT. Berca Buana Sakti,106.765566878021,,,Jl. R.C Veteran Raya,,,,
767,CC010767,true,,,-6.35709436808564,4753777982701568-6583365331320832,PT Takenaka Indonesia,107.290055805675,,,HM Sampoerna,,,,
768,CC010768,true,,,-6.23618236488508,5916418717515776-4790518810673152,Pemda Bekasi,106.995561562593,,,Rawa Tembaga,,,,
769,CC010769,true,,,-6.13575006868154,4795454231412736-6202829114966016,PT Bina Kreasi,106.792968724182,,,Jl. Jembatan Tiga,,,,
770,CC010770,true,,,-6.1978065,6071155853099008-4945255946256384,Bp. Agus,106.7616092,,,Jl. Meruya Ilir,,,,
771,CC010771,true,,,-6.26957887317985,5948011221876736-4822111315034112,PT. Citra Prasasti Kosorindo,106.87207496725,,,Jl. R.S. Polri,,,,
772,CC010772,true,,,-6.2252684449777,6443117704118272-4909968998268928,New Location,106.99430398643,,,Jl. Bulevar Ahmad Yani,,,,
773,CC010773,true,,,-6.16053203120828,4864953513148416-5709378443280384,KSO Citra Prasasti - Trikarsa Adi Guna,106.850958270952,,,Jl. Garuda,,,,
774,CC010774,true,,,-6.96022833333333,5111889503715328-5674839457136640,PT. Kahatex,107.793623333333,,,Jl. Letda Lukito,,,,
775,CC010775,true,,,-6.44046291243885,5069661821468672-5632611774889984,PT Beslan Pertiwi,107.463665753703,,,Jl. Kahuripan,,,,
776,CC010776,true,,,-6.77665308583528,6015915997003776-4890016090161152,PT. Cirebon Power Service,108.613884905353,,,Kanci Kulon,,,,
777,CC010777,true,,,-6.22383694164455,5702587831549952-5755909850529792,PT. Pilar Cadas Putra,106.813471466303,,,SCBD Westway,,,,
778,CC010778,true,,,-6.92329666666667,5185581579501568-5748531532922880,PT. Sekawan Triasa,107.786153333333,,,Garut,,,,
779,CC010779,true,,,-6.16049389354885,5769848999116800-5905617210310656,PT. Citra Prasasti Konsorindo,106.850845534354,,,Jl. Garuda,,,,
780,CC010780,true,,,-6.90508702272587,6265300991344640-5639274879778816,New Location,107.497565296621,,,Jl. Raya Batujajar,,,,
781,CC010781,true,,,-6.15091403034437,6052692895989760-6457828571086848,PT Hidup Cahaya Konstruksi,106.898711197829,,,Jl. Raya Gading Kirana,,,,
782,CC010782,true,,,-6.29108155188536,6389352531755008-5691306529521664,PT JASAMARGA,106.878962490183,,,Jl. Tol Jagorawi,,,,
783,CC010783,true,,,-6.93256898603674,5147446497771520-5710396451192832,CV Innova,107.571944112182,,,Jl. Holis,,,,
784,CC010784,true,,,-6.24580993317068,5967676685942784-6249151662653440,PT. Prestress Contruction Indonesia,106.992583349347,,,Jl Ahmad Yani,,,,
785,CC010785,true,,,-6.18372224213604,5663998322147328-5632611774889984,Ciputra Citraland City East Jakarta,106.92572411117,,,Jl. Raya Bekasi,,,,
786,CC010786,true,,,-6.1391371,5150994040094720-5713943993516032,PT.TCI  Harco Mangga 2 Jakarta,106.8283589,,,Jl. Mangga Dua Abdad,,,,
787,CC010787,true,Bandung,,-6.8777072,new26,Bangun Nusantara Engineering PT,107.5840618,,,Jalan Sukahaji No. 12,,,,
788,CC010788,true,,,-6.20209365617484,6254529918009344-5128630011166720,PT. Tikarsa Adiguna,106.800512624905,,,Jl. Petamburan,,,,
789,CC010789,true,,,-6.24315421096981,5762049405616128-5473187622027264,PT. Alfa Bumindo Cemerlang,106.653908025473,,,Jl. Alam Sutera Boulevard,,,,
790,CC010790,true,,,-6.23155484780154,6266983108575232-5141083201732608,PT Paramita Bangun Sarana,106.798145263126,,,Jl. Hang Tuah,,,,
791,CC010791,true,,,-6.8647938,5198783503663104-5761733457084416,Studio US,107.601989,,,Jl. Dr. Setiabudi,,,,
792,CC010792,true,,,-6.92946238908917,5761771541364736-5731047492812800,PT. Hegar Sumber Kreasi,107.56631934084,,,Jl. Raya Cijerah,,,,
793,CC010793,true,,,-6.25992786604911,5198873832194048-5761823785615360,Bpk. Jap Yung Tce,106.636656140909,,,Jl. Telaga Gading Serpong,,,,
794,CC010794,true,Bandung,,-6.90763162418971,5763418761986048-4696555328110592,Berkat Kurnia Abadi,107.622335818912,,,Jl. Sabang 55,Jl. Pulo Laut No.3,,,
795,CC010795,true,,,-6.1986575787887,5200618327113728-5763568280535040,Ibu Laurent,106.762220151722,,,Jl. Meruya ilir,,,,
796,CC010796,true,,,-6.24414310790598,5423191417683968-4792499092586496,PT. Nindya Karya,106.865867916495,,,Jl. Letjen M. T Haryono,,,,
797,CC010797,true,,,-6.87307908665389,5200109138608128-5763059092029440,CV. Karya Cipta Giri,107.552612917498,,,Cihanjuang,,,,
798,CC010798,true,,,-6.864125,5502074095665152-4645189465407488,Padma Hotel,107.608443333333,,,Punclut,,,,
799,CC010799,true,,,-6.24335357453674,5763011780280320-5711523712335872,PT. Boma Bisma Indra,106.876325095072,,,Jl. DI Panjaitan,,,,
800,CC010800,true,,,-6.92454833333333,5201227340054528-5673682332549120,Ko Acong,107.828728333333,,,Mekarbakti,,,,
801,CC010801,true,,,-6.94934870582074,5199404428427264-5661512844705792,LAPI ITB,107.609760146588,,,Jl. Muhammad Toha,,,,
802,CC010802,true,,,-6.90486648,5975178366418944-4849278459576320,PT. Indo Dhea,107.49755137,,,Arcamanik, Bandung,,,
803,CC010803,true,,,-6.96772,test,Podomoro Park,107.6392,,,Buah Batu,,,,
804,CC010804,true,,,-6.19073412381113,6326770361958400-5710311357153280,PT. Indahgriya Mustikasakti,106.747973347083,,,Meruya,,,,
805,CC010805,true,,,-6.96033047121525,5763711893504000-6262969629409280,New Location,107.597169488422,,,Jl. Raya Cibaduyut,,,,
806,CC010806,true,,,-6.91104806028307,5201099967430656-5764049920851968,PT Alami,107.62819044292,,,Jl. Anggrek,,,,
807,CC010807,true,,,-6.19069636333734,5526463604326400-5740456054882304,PT. Pilar Cadas Putra,106.670768978074,,,Jl. Jenderal Sudirman,,,,
808,CC010808,true,,,-6.20792801307265,5202815035113472-5765764988534784,PT Casa Prima Indonesia,106.794516431987,,,Jl. Palmerah Barat,,,,
809,CC010809,true,,,-6.22448653621983,6243270778683392-5117370871840768,JO Shimizu Total,106.834272386605,,,Jl Epicentrum Selatan,,,,
810,CC010810,true,,,-6.1667132,5765066083270656-4804240694312960,BPPBJ - Starbucks Pasar Baru,106.8338208,,,Jl. Pos,,,,
